doc_id;label;grid;parent_grid;grid_label;grid_reason;city;country
352940;SUNY Binghamton;grid.264260.4;grid.189747.4;Binghamton University;Matching variants "SUNY Binghamton" / "SUNY Binghamton" + Matching cities binghamton / Binghamton;Binghamton;United States
351189;SUNY Oswego;grid.264273.6;grid.189747.4;State University of New York at Oswego;Matching variants "SUNY Oswego" / "SUNY Oswego";Oswego;United States
305253;SUNY Stony Brook;grid.36425.36;grid.189747.4;Stony Brook University;Matching variants "SUNY Stony Brook" / "SUNY Stony Brook" + Matching cities stony brook / Stony Brook;Stony Brook;United States
462988;Sup de Co La Rochelle;grid.477131.7;;Centre Hospitalier de La Rochelle;Matching variants "Sup de Co La Rochelle" / "Centre Hospitalier de La Rochelle" + Matching cities la rochelle / La Rochelle;La Rochelle;France
300812;SUPELEC;grid.424471.0;;Supélec;Matching variants "SUPELEC" / "Supélec";Gif-sur-Yvette;France
421818;Supmeca;grid.472518.d;;Supméca;Matching variants "Supmeca" / "Supméca";Saint-Ouen;France
332970;Symantec;grid.426089.1;;Symantec (Ireland);Matching variants "Symantec" / "Symantec (Ireland)";symantec;ireland
398315;SymTrophique;grid.464147.4;grid.15399.37;Biologie Fonctionnelle Insectes et Interactions;Matching variants "Biologie Fonctionnelle\, Insectes et Interactions SymTrophique" / "Biologie Fonctionnelle Insectes et Interactions";Villeurbanne;France
387648;Synapse;grid.426095.c;;Synapse (Spain);Matching variants "Synapse" / "Synapse (Spain)";synapse;spain
309949;Synchrotron;grid.426328.9;;Soleil Synchrotron;Matching variants "Synchrotron" / "Soleil Synchrotron";Saint-Aubin;France
435410;Synchrotron Soleil;grid.426328.9;;Soleil Synchrotron;Matching variants "Synchrotron Soleil" / "Soleil Synchrotron";Saint-Aubin;France
330851;Syngenta;grid.460010.3;;Syngenta (China);Matching variants "Syngenta" / "Syngenta (China)";syngenta;china
311070;Synopsys;grid.426139.b;;Synopsys (Germany);Matching variants "Synopsys" / "Synopsys (Germany)";synopsys;germany
399516;Synthèse Organique;grid.462682.c;grid.9621.c;Département de Chimie Moléculaire;Matching variants "Département de pharmacochimie moléculaire Synthèse Organique" / "Département de Chimie Moléculaire France";Grenoble;France
388240;SYSCO;grid.463900.8;grid.5842.b;Département de Mathématiques;Matching variants "Département Automatique SYSCO" / "Département de Mathématiques";Orsay;France
323298;Sysmex;grid.419812.7;;Sysmex (Japan);Matching variants "Sysmex" / "Sysmex (Japan)";sysmex;japan
121981;Systématique & Evolution;grid.463962.c;grid.5842.b;Ecologie, Systématique et Evolution;Matching variants "Systématique & Evolution" / "Ecologie, Systématique et Evolution";Orsay;France
102993;SYSTRAN;grid.438459.7;;Systran (France);Matching variants "SYSTRAN" / "Systran (France)";systran;france
393230;Sytèmes Tectoniques;grid.462934.e;grid.410368.8;Géosciences Rennes;Matching variants "Géosciences Rennes Sytèmes Tectoniques" / "Géosciences Rennes";rennes;France
310975;T.I. Dallas;grid.267323.1;grid.55460.32;University of Texas at Dallas;Matching variants "T.I. Dallas" / "UT Dallas";Richardson;United States
313678;T.U. Delft;grid.5292.c;;Delft University of Technology;Matching variants "T.U. Delft" / "TU Delft";Delft;Netherlands
335629;Taichung 402;grid.452837.f;;Taichung Hospital;Matching variants "Taichung 402" / "Taichung Hospital" + Matching cities taichung / Taichung;Taichung;Taiwan
335404;Taichung 404;grid.452837.f;;Taichung Hospital;Matching variants "Taichung 404" / "Taichung Hospital" + Matching cities taichung / Taichung;Taichung;Taiwan
331017;TAIYO YUDENCO;grid.471332.0;;Taiyo Yuden (Japan);Matching variants "TAIYO YUDENCO" / "Taiyo Yuden (Japan)";Tokyo;Japan
349747;TATAA Biocenter AB;grid.426171.7;;Tataa Biocenter (Sweden);Matching variants "TATAA Biocenter AB" / "Tataa Biocenter (Sweden)";biocenter;sweden
178587;Team 19;grid.455653.4;;TEAM;Matching variants "Team 19" / "TEAM";Derby;United States
303620;Tech4i2;grid.426197.f;;Tech4i2;Matching variants "Tech4i2" / "Tech4i2";Leicester;United Kingdom
367121;Technicolor;grid.426216.5;;Technicolor (France);Matching variants "Technicolor" / "Technicolor (France)";Issy-les-Moulineaux;France
425876;Technicolor (Entreprise);grid.426216.5;;Technicolor (France);Matching variants "Technicolor" / "Technicolor (France)";Issy-les-Moulineaux;France
357271;Technip;grid.474198.7;;Technip (Italy);Matching variants "Technip" / "Technip (Italy)";Rome;Italy
238408;Technip-Flexifrance;grid.433571.7;;Technip (France);Matching variants "Technip-Flexifrance" / "Technip (France)";technip;france
317167;Technische Hochschule Darmstadt;grid.454235.1;;Technische Hochschule Ingolstadt;Matching variants "Technische Hochschule Darmstadt" / "Technische Hochschule Ingolstadt";Ingolstadt;Germany
359366;Technische Hochschule Mittelhessen;grid.440967.8;;Technische Hochschule Mittelhessen;Matching variants "Technische Hochschule Mittelhessen" / "Technische Hochschule Mittelhessen";Giessen;Germany
305537;Technische Universitaet Darmstadt;grid.6546.1;;Technical University of Darmstadt;Matching variants "Technische Universitaet Darmstadt" / "Technical University of Darmstadt";Darmstadt;Germany
442508;Technische Universität Chemnitz;grid.6810.f;;Chemnitz University of Technology;Matching variants "Technische Universität Chemnitz" / "Technische Universität Chemnitz";Chemnitz;Germany
306489;Technische Universitat Kaiserslautern;grid.7645.0;;University of Kaiserslautern;Matching variants "Technische Universitat Kaiserslautern" / "University of Kaiserslautern";Kaiserslautern;Germany
349378;Technische Universitat Muenchen;grid.461835.d;;Frauenklinik der Technischen Universität München;Matching variants "Technische Universitat Muenchen" / "Frauenklinik der Technischen Universität München";Munich;Germany
308258;Technischen Universität Kaiserslautern;grid.7645.0;;University of Kaiserslautern;Matching variants "Technischen Universität Kaiserslautern" / "University of Kaiserslautern";Kaiserslautern;Germany
307974;Technischen Universität München;grid.461835.d;;Frauenklinik der Technischen Universität München;Matching variants "Technischen Universität München" / "Frauenklinik der Technischen Universität München";Munich;Germany
322264;Technischen Universität of München;grid.461835.d;;Frauenklinik der Technischen Universität München;Matching variants "Technischen Universität of München" / "Frauenklinik der Technischen Universität München";Munich;Germany
349359;Technisches Universität Chemnitz;grid.6810.f;;Chemnitz University of Technology;Matching variants "Technisches Universität Chemnitz" / "Technische Universität Chemnitz";Chemnitz;Germany
326608;Technishe Universitaet Darmstadt;grid.6546.1;;Technical University of Darmstadt;Matching variants "Technishe Universitaet Darmstadt" / "Technical University of Darmstadt";Darmstadt;Germany
361482;Technishe Universität München;grid.461835.d;;Frauenklinik der Technischen Universität München;Matching variants "Technishe Universität München" / "Frauenklinik der Technischen Universität München";Munich;Germany
310322;Technopole de Borj Cédria;grid.463166.0;;Center of Biotechnogy of Borj Cédria;Matching variants "Technopole de Borj Cédria" / "Centre de Biotechnologie de Borj Cédria";Hammam-Lif;Tunisia
353338;Technopole de Borj-Cédria;grid.463166.0;;Center of Biotechnogy of Borj Cédria;Matching variants "Technopole de Borj-Cédria" / "Centre de Biotechnologie de Borj Cédria";Hammam-Lif;Tunisia
367862;Tecnalia;grid.13753.33;;Tecnalia;Matching variants "Tecnalia" / "Tecnalia";San Sebastian;Spain
330723;Tecnicas Reunidas;grid.426268.c;;Técnicas Reunidas (Spain);Matching variants "Tecnicas Reunidas" / "Técnicas Reunidas (Spain)";reunidas;spain
418912;TECSOL;grid.438392.7;;Tecsol;Matching variants "TECSOL" / "Tecsol";Perpignan;France
353049;TED Üniversitesi;grid.454325.1;;TED University;Matching variants "TED Üniversitesi" / "TED Üniversitesi";Ankara;Turkey
309696;Tekniker;grid.6496.d;;Tekniker;Matching variants "Tekniker" / "Tekniker";Eibar;Spain
99673;Teknimed;grid.438419.3;;Teknimed (France);Matching variants "Teknimed" / "Teknimed (France)";teknimed;france
357808;Tel Aviv Univ;grid.12136.37;;Tel Aviv University;Matching variants "Tel Aviv Univ" / "Tel Aviv University";Tel Aviv;Israel
267935;Telecom Bretagne;grid.434236.4;;Telecom Bretagne;Matching variants "Telecom Bretagne" / "Telecom Bretagne";Brest;France
301262;Télécom Bretagne;grid.434236.4;;Telecom Bretagne;Matching variants "Télécom Bretagne" / "Telecom Bretagne";Brest;France
82373;Télécom Bretagne - Brest;grid.434236.4;;Telecom Bretagne;Matching variants "Télécom Bretagne - Brest" / "Telecom Bretagne Brest France";Brest;France
101267;Telecom Bretagne - Rennes;;grid.434236.4;Telecom Bretagne;Matching label prefix / parent label "Telecom Bretagne";Brest;France
301599;Telecom Orange;grid.434236.4;;Telecom Bretagne;Matching variants "Telecom Orange" / "Telecom Bretagne";Brest;France
300362;Télécom ParisTech;grid.463717.0;grid.472667.6;Télécom ParisTech;Matching variants "Télécom ParisTech" / "Télécom ParisTech";Paris;France
404016;Télécom ParisTech - INFRES;;grid.463717.0;Télécom ParisTech;Matching label prefix / parent label "Télécom ParisTech";Paris;France
404015;Télécom ParisTech - IP;;grid.463717.0;Télécom ParisTech;Matching label prefix / parent label "Télécom ParisTech";Paris;France
404014;Télécom ParisTech - TSI;;grid.463717.0;Télécom ParisTech;Matching label prefix / parent label "Télécom ParisTech";Paris;France
464179;TELECOM-EMA;grid.434236.4;;Telecom Bretagne;Matching variants "TELECOM-EMA" / "Telecom Bretagne";Brest;France
312147;Telefónica;grid.99308.3b;grid.426313.1;Telefonica Research and Development;Matching variants "Telefónica" / "Telefónica I+D";Madrid;Spain
304429;Telefónica I+D;grid.99308.3b;grid.426313.1;Telefonica Research and Development;Matching variants "Telefónica I+D" / "Telefónica I+D";Madrid;Spain
344231;Tele-Rilevamento-Europa;grid.438436.e;;Tele-Rilevamento Europa (Italy);Matching variants "Tele-Rilevamento-Europa" / "Tele-Rilevamento Europa (Italy)";europa;italy
419747;TéléSanté Aquitaine;grid.457024.0;grid.462023.1;Délégation Aquitaine;Matching variants "TéléSanté Aquitaine" / "Délégation Aquitaine";Talence;France
372443;TeliaSonera;grid.426341.6;;TeliaSonera (Sweden);Matching variants "TeliaSonera" / "TeliaSonera (Sweden)";Stockholm;Sweden
360761;Tempo Analytics;grid.424875.8;;Future Analytics;Matching variants "Tempo Analytics" / "Future Analytics";Dublin;Ireland
354282;Tenneco;grid.474710.1;;Tenneco (Germany);Matching variants "Tenneco" / "Tenneco (Germany)";tenneco;germany
328241;Tennent Insttitute of Ophthalmology, Glasgow;grid.420110.6;;Tilganga Institute of Ophthalmology;Matching variants "Tennent Insttitute of Ophthalmology, Glasgow" / "Tilganga Institute of Ophthalmology";Kathmandu;Nepal
440852;Terra Eco;grid.450111.0;;Terra;Matching variants "Terra Eco" / "Terra";terra;Netherlands
389452;Terre, Temps, Traçage;grid.462934.e;grid.410368.8;Géosciences Rennes;Matching variants "Géosciences Rennes Terre, Temps, Traçage" / "Géosciences Rennes";rennes;France
254439;Testia [Toulouse];grid.461574.5;grid.11417.32;Institut National des Sciences Appliquées de Toulouse;Matching variants "Testia [Toulouse]" / "INSA Toulouse" + Matching cities toulouse / Toulouse;Toulouse;France
453079;TFSC-Instrument;grid.481873.1;;ASC Instrument (France);Matching variants "TFSC-Instrument" / "ASC Instrument (France)";instrument;france
267144;THALES;grid.438782.2;;Thales (Italy);Matching variants "THALES" / "Thales (Italy)" + Matching cities thales / thales;thales;italy
461238;Thales;grid.438782.2;;Thales (Italy);Matching variants "Thales" / "Thales (Italy)" + Matching cities thales / thales;thales;italy
321477;Thales R et D;grid.451367.2;;Thales (Canada);Matching variants "Thales R et D" / "Thales (Canada)";Ottawa;Canada
85266;Thales R&D;grid.438782.2;;Thales (Italy);Matching variants "Thales R et D Thales R&D" / "Thales (Italy)";thales;italy
460748;Théoriser et modéliser pour aménager (THEMA) (Besançon);grid.462553.3;grid.7459.f;Théoriser et Modéliser pour Aménager;Matching variants "Théoriser et modéliser pour aménager (THEMA) (Besançon)" / "Théoriser et Modéliser pour Aménager";Besançon;France
453271;Theranexus;grid.464106.1;;Theranexus (France);Matching variants "Theranexus" / "Theranexus (France)";theranexus;france
46357;Thérapie cellulaire et génique;grid.419081.5;grid.414548.8;Laboratoire de Génétique Cellulaire;Matching variants "Thérapie cellulaire et génique" / "Laboratoire de Génétique Cellulaire";Castanet-Tolosan;France
108620;TheraVectys;grid.464099.6;;Theravectys (France);Matching variants "TheraVectys" / "Theravectys (France)";theravectys;france
344468;Thermo FisherScientific;grid.420150.2;;Thermo Fisher Scientific (Sweden);Matching variants "Thermo FisherScientific" / "Thermo Fisher Scientific (Sweden)";scientific;sweden
100972;THESAME;grid.438534.d;;Thésame (France);Matching variants "THESAME" / "Thésame (France)";thésame;france
100207;Thomson CSF;grid.132669.9;;Thomson Csf (France);Matching variants "Thomson CSF" / "Thomson Csf (France)";csf;france
364497;Thomson-CSF;grid.132669.9;;Thomson Csf (France);Matching variants "Thomson-CSF" / "Thomson Csf (France)";csf;france
335664;Thrombogenics;grid.476739.8;;ThromboGenics (Ireland);Matching variants "Thrombogenics" / "ThromboGenics (Ireland)";Dublin;Ireland
321548;Thsomson Reuters;grid.456598.3;;Thomson Reuters (Brazil);Matching variants "Thsomson Reuters" / "Thomson Reuters (Brazil)";reuters;brazil
326544;Thüringer Landessternwarte Tautenburg;grid.440503.6;;Thüringer Landessternwarte Tautenburg;Matching variants "Thüringer Landessternwarte Tautenburg" / "Thüringer Landessternwarte Tautenburg";Tautenburg;Germany
303162;ThyssenKrupp;grid.451428.e;;ThyssenKrupp (Italy);Matching variants "ThyssenKrupp" / "ThyssenKrupp (Italy)";thyssenkrupp;italy
357102;ThyssenKrupp Uhde;grid.6615.4;;ThyssenKrupp (Germany);Matching variants "ThyssenKrupp Uhde" / "ThyssenKrupp (Germany)";thyssenkrupp;germany
335174;Tierärztliche Hochschule Hannover;grid.461671.3;;Hochschule Hannover;Matching variants "Tierärztliche Hochschule Hannover" / "Hochschule Hannover";Hanover;Germany
310091;TKK;grid.457253.2;;TKK;Matching variants "TKK" / "TKK";Bovec;Slovenia
350821;TNS Sofres;grid.426361.4;;TNS Sofres (France);Matching variants "TNS Sofres" / "TNS Sofres (France)";sofres;france
355380;Tokai univ;grid.265061.6;;Tokai University;Matching variants "Tokai univ" / "Tokai University";Tokyo;Japan
315543;Toronto;grid.453950.e;;Toronto Arts Council;Matching URL "toronto" / label "Toronto" + Matching cities toronto / Toronto;Toronto;Canada
355444;Toshiba;grid.410825.a;;Toshiba (Japan);Matching variants "Toshiba" / "Toshiba (Japan)";Tokyo;Japan
266862;TOTAL E & P;grid.460048.e;;Total Rehab;Matching variants "TOTAL E & P" / "Total Rehab";South Ogden;United States
464427;Total E&P;grid.460048.e;;Total Rehab;Matching variants "Total E&P" / "Total Rehab";South Ogden;United States
464518;Total EP;grid.460048.e;;Total Rehab;Matching variants "Total EP" / "Total Rehab";South Ogden;United States
93628;TOTAL S.A.;grid.451448.8;;Total (Canada);Matching variants "TOTAL S.A." / "Total (Canada)";Calgary;Canada
175157;TOTAL S.A. - Gas & Power R&D;;grid.451448.8;Total (Canada);Matching label prefix / parent label "TOTAL S.A.";Calgary;Canada
311408;TOTAL SA;grid.460048.e;;Total Rehab;Matching variants "TOTAL SA" / "Total Rehab";South Ogden;United States
403558;Total SA;grid.460048.e;;Total Rehab;Matching variants "TOTAL S.A. Total SA" / "Total Rehab";South Ogden;United States
367804;Toulouse;grid.15363.32;;National Polytechnic Institute of Toulouse;Matching variants "Toulouse" / "INP Toulouse" + Matching cities toulouse / Toulouse;Toulouse;France
177817;Toulouse Business School;grid.469181.3;;Toulouse Business School;Matching variants "Toulouse Business School" / "Toulouse Business School";Toulouse;France
331027;Toyota ITC;grid.462975.b;;Toyota Motor Corporation (Japan);Matching variants "Toyota ITC" / "Toyota";corporation;japan
264356;Traces;grid.431802.c;;Traces;Matching variants "Traces" / "Traces";Paris;France
8943;Traitement du Signal et des Images;grid.463996.7;grid.410368.8;Laboratoire Traitement du Signal et de l'Image;Matching variants "Traitement du Signal et des Images" / "Laboratoire Traitement du Signal et de l'Image";Rennes;France
8933;Traitement du Signal et des Images (TSI);grid.463996.7;grid.410368.8;Laboratoire Traitement du Signal et de l'Image;Matching variants "Traitement du Signal et des Images (TSI)" / "Laboratoire Traitement du Signal et de l'Image";Rennes;France
329691;Trama Tecnoambiental;grid.426298.3;;Trama TecnoAmbiental (Spain);Matching variants "Trama Tecnoambiental" / "Trama TecnoAmbiental (Spain)";Barcelona;Spain
183301;Transenergie;grid.438664.b;;Transenergie (France);Matching variants "Transenergie" / "Transenergie (France)";Écully;France
133137;Transénergie;grid.438664.b;;Transenergie (France);Matching variants "Transénergie" / "Transenergie (France)";Écully;France
391736;transfert en milieux poreux;grid.462743.0;grid.412130.5;Géosciences Montpellier;Matching variants "Géosciences Montpellier transfert en milieux poreux" / "Géosciences Montpellier";montpellier;France
455990;Transferts en milieux poreux;grid.462743.0;grid.412130.5;Géosciences Montpellier;Matching variants "Géosciences Montpellier Transferts en milieux poreux" / "Géosciences Montpellier";montpellier;France
223250;transgene;grid.420228.e;;Transgene (France);Matching variants "Transgene transgene" / "Transgene (France)";transgene;france
354269;Transgene;grid.420228.e;;Transgene (France);Matching variants "Transgene" / "Transgene (France)";transgene;france
24981;Transgene SA;grid.420228.e;;Transgene (France);Matching variants "Transgene SA" / "Transgene (France)";transgene;france
306726;Transnationale Universiteit Limburg/Limburgs;grid.440516.2;;Transnational University Limburg;Matching variants "Transnationale Universiteit Limburg/Limburgs" / "Transnational University Limburg Belgium";Hasselt;Belgium
311446;Transportøkonomisk institutt;grid.457915.b;;Gastronomisk Institutt;Matching variants "Transportøkonomisk institutt" / "Gastronomisk Institutt";Stavanger;Norway
171051;Transvalor;grid.438713.a;;Transvalor (France);Matching variants "Transvalor" / "Transvalor (France)";transvalor;france
329901;Transvalor S. A.;grid.438713.a;;Transvalor (France);Matching variants "Transvalor S. A." / "Transvalor (France)";transvalor;france
459819;Transvalor S.A.;grid.438713.a;;Transvalor (France);Matching variants "Transvalor S.A." / "Transvalor (France)";transvalor;france
341792;Trelleborg;grid.459061.f;;Trelleborg (Norway);Matching variants "Trelleborg" / "Trelleborg (Norway)" + Matching cities trelleborg / trelleborg;trelleborg;norway
316142;Trent Univ.;grid.52539.38;;Trent University;Matching variants "Trent Univ." / "Trent University";Peterborough;Canada
228955;Trimble;grid.474728.a;;Trimble (Germany);Matching variants "Trimble" / "Trimble (Germany)" + Matching cities trimble / trimble;trimble;germany
329801;TRIMBLE;grid.474728.a;;Trimble (Germany);Matching variants "TRIMBLE" / "Trimble (Germany)" + Matching cities trimble / trimble;trimble;germany
332976;TRIMEK;grid.438793.2;;Trimek (Spain);Matching variants "TRIMEK" / "Trimek (Spain)";trimek;spain
305553;TRIUMF;grid.232474.4;;TRIUMF;Matching variants "TRIUMF" / "TRIUMF";Vancouver;Canada
348509;Trondheim;grid.459106.f;;Trondheim Havn IKS;Matching variants "Trondheim" / "Trondheim Havn IKS" + Matching cities trondheim / Trondheim;Trondheim;Norway
361196;Trout Unlimited;grid.448508.5;;Trout Unlimited;Matching variants "Trout Unlimited" / "Trout Unlimited";Arlington;United States
313186;Troyes;grid.440376.2;;Centre Hospitalier de Troyes;Matching variants "Troyes" / "Centre Hospitalier de Troyes" + Matching cities troyes / Troyes;Troyes;France
311214;TRW Automotive;grid.432034.2;;TRW Automotive (France);Matching variants "TRW Automotive" / "TRW Automotive (France)";Plouzané;France
356987;Tsing Hua Universit;grid.38348.34;grid.454196.b;National Tsing Hua University;Matching variants "Tsing Hua Universit" / "National Tsing Hua University";Hsinchu;Taiwan
316208;Tsukuba;grid.20515.33;;University of Tsukuba;Matching variants "Tsukuba" / "Tsukuba daigaku" + Matching cities tsukuba / Tsukuba;Tsukuba;Japan
306616;Tsukuba Univeristy;grid.420376.4;;Tsukuba University of Technology;Matching variants "Tsukuba Univeristy" / "Tsukuba University of Technology";Tsukuba;Japan
320633;Tsurumi-ku;grid.412816.8;;Tsurumi University;Matching variants "Tsurumi-ku" / "Tsurumi daigaku";Yokohama;Japan
324466;TU Bremen;grid.7704.4;;University of Bremen;Matching variants "TU Bremen" / "University of Bremen";Bremen;Germany
305809;TU Chemnitz;grid.6810.f;;Chemnitz University of Technology;Matching variants "TU Chemnitz" / "TU Chemnitz";Chemnitz;Germany
365813;TU Delft;grid.5292.c;;Delft University of Technology;Matching variants "TU Delft" / "TU Delft";Delft;Netherlands
309754;TU Dresden;grid.4488.0;;Dresden University of Technology;Matching variants "TU Dresden" / "TU Dresden";Dresden;Germany
356037;TU Eindhoven;grid.6852.9;;Eindhoven University of Technology;Matching variants "TU Eindhoven" / "Eindhoven University of Technology";Eindhoven;Netherlands
369863;TU Graz;grid.11598.34;;Medical University of Graz;Matching variants "TU Graz" / "Medical University of Graz";Graz;Austria
324488;TU Kaiserslautern;grid.42283.3f;;University of Applied Sciences Kaiserslautern;Matching variants "TU Kaiserslautern" / "HS Kaiserslautern";Kaiserslautern;Germany
310018;TU Munich;grid.6936.a;;Technical University Munich;Matching variants "TU Munich" / "Technical University Munich";Munich;Germany
309908;TU Ostrava;grid.440850.d;;Technical University of Ostrava;Matching variants "TU Ostrava" / "Technical University of Ostrava";Ostrava;Czech Republic
313161;TU Vienna;grid.22937.3d;;Medical University of Vienna;Matching variants "TU Vienna" / "Medical University of Vienna";Vienna;Austria
310555;TU, Vienna;grid.22937.3d;;Medical University of Vienna;Matching variants "TU, Vienna" / "Medical University of Vienna";Vienna;Austria
333368;TU-Delft;grid.5292.c;;Delft University of Technology;Matching variants "TU-Delft" / "TU Delft";Delft;Netherlands
337025;TU-Dresden;grid.4488.0;;Dresden University of Technology;Matching variants "TU-Dresden" / "TU Dresden";Dresden;Germany
345679;Tufts Universiy;grid.429997.8;;Tufts University;Matching variants "Tufts Universiy" / "Tufts University";Medford;United States
419384;Turbomeca;grid.6968.1;;Turbomeca (France);Matching variants "Turbomeca" / "Turbomeca (France)";turbomeca;france
430994;Turbomeca-SAFRAN;grid.6968.1;;Turbomeca (France);Matching variants "Turbomeca-SAFRAN" / "Turbomeca (France)";turbomeca;france
302431;TXT eSolutions;grid.15774.30;;TXT e-solutions (Italy);Matching variants "TXT eSolutions" / "TXT e-solutions (Italy)";e-solutions;italy
350165;U. Barcelona;grid.454240.3;;Barcelona Graduate School of Economics;Matching variants "U. Barcelona" / "Barcelona GSE" + Matching cities barcelona / Barcelona;Barcelona;Spain
337193;U. Castilla-La Mancha;grid.426047.3;;Servicio de Salud de Castilla La Mancha;Matching variants "U. Castilla-La Mancha" / "Servicio de Salud de Castilla La Mancha";Toledo;Spain
305334;U.C. Berkeley;grid.47840.3f;grid.30389.31;University of California, Berkeley;Matching variants "U.C. Berkeley" / "UC Berkeley";Berkeley;United States
313713;UAS Kaiserslautern;grid.42283.3f;;University of Applied Sciences Kaiserslautern;Matching variants "UAS Kaiserslautern" / "HS Kaiserslautern";Kaiserslautern;Germany
415063;Ubisoft;grid.451386.d;;Ubisoft (Canada);Matching variants "Ubisoft" / "Ubisoft (Canada)";Montreal;Canada
311181;UCM, Madrid;grid.424437.2;;Empresa Municipal de Transportes de Madrid;Matching variants "UCM, Madrid" / "EMT Madrid" + Matching cities madrid / Madrid;Madrid;Spain
350144;UET, Lahore;grid.444938.6;;University of Engineering and Technology Lahore;Matching variants "UET, Lahore" / "UET Lahore";Lahore;Pakistan
338955;UF de Neurobiologie;grid.13950.3e;grid.414548.8;Neurobiologie de l'Olfaction et Modélisation en Imagerie;Matching variants "UF de Neurobiologie" / "Neurobiologie de l'Olfaction";Jouy-en-Josas;France
320126;Ufficio Generale per la Meteorologia;grid.463412.6;;Direction Générale de la Météorologie;Matching variants "Ufficio Generale per la Meteorologia" / "Direction Générale de la Météorologie";Ouagadougou;Burkina Faso
8217;UFR de Mathematiques;grid.463920.a;grid.457017.0;Laboratoire de Mathématiques;Matching variants "UFR de Mathematiques" / "Laboratoire de Mathématiques";Aubière;France
338774;UFR Léonard de Vinci;grid.466342.1;;Haute Ecole Léonard de Vinci;Matching variants "UFR Léonard de Vinci" / "Haute Ecole Léonard de Vinci";Brussels;Belgium
330232;UIniversity of Essex;grid.8356.8;;University of Essex;Matching variants "UIniversity of Essex" / "University of Essex";Colchester;United Kingdom
327808;Uiversity of Göttingen;grid.7450.6;;University of Göttingen;Matching variants "Uiversity of Göttingen" / "University of Göttingen";Göttingen;Germany
330514;UKAEA Fusion;grid.454269.8;;Fusion Academy;Matching variants "UKAEA Fusion" / "Fusion";Grand Rapids;United States
327125;UMC Utrecht;grid.7692.a;;University Medical Center Utrecht;Matching variants "UMC Utrecht" / "UMC Utrecht" + Matching cities utrecht / utrecht;utrecht;Netherlands
326709;UMC Utrecht, Ophthalmology;grid.7692.a;;University Medical Center Utrecht;Matching variants "UMC Utrecht, Ophthalmology" / "UMC Utrecht";utrecht;Netherlands
323473;Umeå universitet;grid.12650.30;;Umeå University;Matching variants "Umeå universitet" / "Umeå universitet";Umeå;Sweden
312858;UMICORE;grid.426468.a;;Umicore (Belgium);Matching variants "UMICORE" / "Umicore (Belgium)";umicore;belgium
437758;UMR;grid.424765.6;;Agrocampus Ouest;Matching variants "Agrocampus Ouest UMR" / "Agrocampus Ouest";Rennes;France
421268;UMR - Interactions Plantes Microorganismes Environnement;;grid.424765.6;Agrocampus Ouest;Matching label prefix / parent label "UMR";Rennes;France
216324;UMR - STMR CNRS 6279;;grid.424765.6;Agrocampus Ouest;Matching label prefix / parent label "UMR";Rennes;France
436498;UMR 1069;grid.424765.6;;Agrocampus Ouest;Matching variants "Agrocampus Ouest UMR 1069" / "Agrocampus Ouest";Rennes;France
436401;UMR 1069 SAS;grid.424765.6;;Agrocampus Ouest;Matching variants "Agrocampus Ouest UMR 1069 SAS" / "Agrocampus Ouest";Rennes;France
436328;UMR 1302 SMART;grid.424765.6;;Agrocampus Ouest;Matching variants "Agrocampus Ouest UMR 1302 SMART" / "Agrocampus Ouest";Rennes;France
437306;UMR 1345 IRHS;grid.424765.6;;Agrocampus Ouest;Matching variants "Agrocampus Ouest UMR 1345 IRHS" / "Agrocampus Ouest";Rennes;France
437974;UMR 1348;grid.424765.6;;Agrocampus Ouest;Matching variants "Agrocampus Ouest UMR 1348" / "Agrocampus Ouest";Rennes;France
429556;UMR 462 SAGAH;grid.424765.6;;Agrocampus Ouest;Matching variants "Agrocampus Ouest UMR 462 SAGAH" / "Agrocampus Ouest";Rennes;France
260353;UMR 514;grid.463717.0;grid.472667.6;Télécom ParisTech;Matching variants "Télécom ParisTech UMR 514" / "Télécom ParisTech";Paris;France
403407;UMR 5648;grid.463846.b;grid.15140.31;Histoire, Archéologie, Littératures des Mondes Chrétiens et Musulmans Médiévaux;Matching variants "Histoire\, Archéologie et littératures des Mondes chrétiens et musulmans médiévaux UMR 5648" / "Histoire, Archéologie, Littératures des Mondes Chrétiens et Musulmans Médiévaux";Lyon;France
414936;UMR 85 Physiologie de la Reproduction et des Comportements ( PRC );grid.464126.3;grid.410350.3;Physiologie de la Reproduction et des Comportements;Matching variants "UMR 85 Physiologie de la Reproduction et des Comportements ( PRC )" / "Physiologie de la Reproduction et des Comportements";Nouzilly;France
325955;UMR Biodiversité, Gènes et Ecosystèmes;grid.464156.4;grid.410368.8;Ecosystèmes, Biodiversité, Evolution;Matching variants "UMR Biodiversité, Gènes et Ecosystèmes" / "Ecosystèmes, Biodiversité, Evolution";Rennes;France
227497;UMR Gulliver;grid.464117.1;grid.457012.5;Gulliver;Matching variants "UMR Gulliver" / "Gulliver";Paris;France
428633;UMR IRHS 1345;grid.424765.6;;Agrocampus Ouest;Matching variants "Agrocampus Ouest UMR IRHS 1345" / "Agrocampus Ouest";Rennes;France
436508;UMR SAS 1069;grid.424765.6;;Agrocampus Ouest;Matching variants "Agrocampus Ouest UMR SAS 1069" / "Agrocampus Ouest";Rennes;France
