objectID;title;field_categorie_de_societe;field_lien;field_le_slogan;twitter;facebook
1761;ikimo9;Startups;http://ikimo9.com;ikimo9  plateforme de service de rendez-vous en ligne direct promoteur pour les particuliers;;
6256;Immobilisons-nous Inc. / WeRef;Startups;http://www.weref.co;Sur WEREF, LES MEILLEURES RÉFÉRENCES POUR VOS RÉNOVATIONS EN QUELQUES CLICS!;;
5470;Innovative Medical Partners;Startups;http://www.imp-france.com;Première station mobile extrahospitalière à destination des urgentistes en intervention.;;http://www.facebook.com
309;InterviewApp;;Http://itwapp.io/fr;Recrutement par entretien vidéo automatisé en différé.;https://twitter.com/itwapp;https://www.facebook.com/itwapp
4860;Invata;Startups;http://www.invata.eu;Plateforme proposant des formations professionnelles en mode financement participatif;https://twitter.com/InvataEu;https://www.facebook.com/Invata-1406153556281093/
1865;InvestGlass;Startups;http://investglass.com;Offers the industry's leading robot-advisor for professional investors solving suitability;https://twitter.com/investglass;https://www.facebook.com/investglass/
5506;INVIVOO & XCOMPONENT;Startups;http://www.xcomponent.com;Simplifying the development and operation of microservices for modern applications;;
367;IO Software;;http://www.io-software.fr;Développement stratégique des entreprises;https://twitter.com/IO_Software;https://www.facebook.com/MarseilleAgenceWeb/
395;iskn;;http://www.isketchnote.com/fr;Donnez une existence numérique à vos créations sur papier;https://twitter.com/iskn_co;https://www.facebook.com/iskn.co
4223;iTEC Services;Startups;http://itec-services.fr;Réseau national d'intervenants numériques sur site.;;https://www.facebook.com/ITEC-Services-437678483001332
747;Make It Travel;;http://www.makeittravel.com;Louez vos affaires de voyage entre particuliers. Voyagez moins cher et plus fun !;;
704;RadioMe (iOS);;http://radiome.fr;RadioMe permet d'enregistrer, de personnaliser et de partager de la musique entre amis !;;
114;Rool-in;;http://www.rool-in.com/concept/;Transformer votre vélo en vélo électrique;https://twitter.com/roolincontact;https://www.facebook.com/Roolinfrance/?fref=ts
849;SaaS Invaders;Startups;http://www.saas-invaders.co/;Vente privée d'applications SaaS pour vous start-up;;
1658;Secure IC;SME;http://www.secure-ic.com;State of the art security on any embedded system;https://twitter.com/SecureIC;
205;Swingli (iOS);;http://www.swingli.com/;Découvrez les coups de cœur culturels de vos amis et ne soyez plus jamais à court d’idées de films, séries, livres et musique.;;
4411;Talents.immo;Startups;http://talents.immo/;Talents. immo est la première plateforme de recrutement en ligne dédiée à l'immobilier.;;https://www.facebook.com/talentsimmo
1367;TREES Institute®;Startups;http://www.trees-institute.fr;Développer des méthodes passive d'étude, d'auscultation et de surveillance de l'environnement.;;
4006;Triby (Invoxia);SME;http://www.invoxia.com/fr/triby/;Radio et enceinte connectée;https://twitter.com/invoxia;https://www.facebook.com/invoxia
3601;Une jolie idée;Startups;http://www.unejolieidee.com;Agence de réalité virtuelle;;
3918;kumullus;Startups;http://www.kumullus.com;solution pour optimiser l'usage de la vidéo dans la formation digitale;https://twitter.com/kumullus_video;https://www.facebook.com/kumullus
5148;Pilot Things;Startups;http://www.pilot-things.com;Réseau privé IoT;https://twitter.com/PilotThings;
2420;MOVE4IDEAS;Startups;http://move4ideas.com/en/;Crée de la valeur à partir d’une donnée que toutes les entreprises ont: les e-mails.;https://twitter.com/move4ideas;https://www.facebook.com/move4ideas/
2394;SmartViser;Startups;http://www.smartviser.com;Solutions de tests automatisés pour smartphones, tablettes et réseaux.;https://twitter.com/SmartViser?lang=fr;https://www.facebook.com/smartviser?fref=ts
4518;TimeFunding;Startups;http://www.timefunding.fr;Une nouvelle façon d’investir en investissant non pas de l’argent, mais du temps ! et permettre aux start-up de se développer !;https://twitter.com/TimeFundingOff;http://www.facebook.com
3287;VIRTUAL RESIDENT;Startups;http://virtual-resident.com/;Prototypage d'application en Réalité Virtuelle;https://twitter.com/RESIDENT_VR;
685;Voice Polls;;http://voicepolls.com/;Leader dans le sondage mobile;https://twitter.com/App_Voice;
6251;MOFFI;Startups;http://www.moffi.io;Moffi se propose de résoudre les problèmes que peuvent rencontrer les travailleurs nomades en quête d’un espace de travail convenable;https://twitter.com/MOFFI_IO;https://www.facebook.com/moffilink
621;NOOVA;Startups;http://www.noova.co;La crème des produits innovants développés par des startups du monde entier;https://twitter.com/noova_officiel;https://www.facebook.com/noovafrance/
1678;Y LESS;Startups;http://ylessismore.com;From Tech Accessories to Infinity : Increasing your Business Productivity through Technology. With Style.;;
5966;Prove & Run;SME;http://www.provenrun.com;Solutions de Cybersécurité des Objets connectés;https://twitter.com/provenrun;
3907;Stocketmoi;Startups;https://www.stocketmoi.fr/;Solutions de rangement flexibles permettant de stocker ce qui vous encombre. En quelques clics, nous répondons à vos besoins.;;
1432;Nettelo;Startups;http://nettelo.com;Scanner corporel 3D sur smartphone;https://twitter.com/NetteloApp;https://www.facebook.com/netteloapp
1098;Refer Me Please;Startups;http://www.refer-me-please.com;Réseau Social Professionnel basé sur le recrutement par cooptation;https://twitter.com/refermeplease;https://www.facebook.com/refermeplease/
1740;Tag'by;Startups;http://www.tagby.com;Solution qui connecte les lieux phyisiques (Point de Vente, Evénément et Salons) aux réseaux sociaux (Facebook, Twitter, Linkedin....);https://twitter.com/Tagbysocial;https://www.facebook.com/Tagby
1634;Uppler;Startups;http://uppler.com;THE SOCIAL MARKETPLACE FOR SUPPLIERS AND RETAILERS;https://twitter.com/_Uppler;https://www.facebook.com/upplernetwork
2345;Vicomi;Startups;http://www.vicomi.com/;Vicomi provides predictive emotional targeting. Its flagship emotional targeting platform, Feelbacks™, measures and analyzes user emotion, enabling online publishers to increase user engagement, optimize content, and improve advertising.;https://twitter.com/vicomi1;https://www.facebook.com/getvicomi
55;Jammies;;http://jammies.fr/;Organisez ou participez à des jam sessions entre passionnés de musique;;https://www.facebook.com/jammiescollectivemusic
348;Jellynote;;https://www.jellynote.com;La startup qui révolutionne l’art d’apprendre la musique;https://twitter.com/jellynote;https://www.facebook.com/JellyNote/
580;Jimini's;;http://www.jiminis.com/;La startup qui vous fait croquer (et aimer) les insectes comestibles!;https://twitter.com/Jimini_s/status/846655876647698432;https://www.facebook.com/jiminisfr
294;Jobbons;;http://www.jobbons.com/;Faites appel à la communauté de services entre particuliers & trouvez quelqu’un près de chez vous, en quelques clics !;https://twitter.com/YoupiJob;http://www.facebook.com/YoupiJob.fr
171;Jobijoba ;;http://www.jobijoba.com/fr/;Toutes les offres d'emploi du web et vous les suggère de manière personnalisée;http://twitter.com/jobijoba_fr;http://www.facebook.com/jobijoba.france
5259;Jooxter;Startups;http://www.jooxter.com;La solution qui rend les espaces de travail intelligents ;;https://www.facebook.com/jooxter
618;Jurifiable;;http://www.jurifiable.com;Pépite juridique de mise en relation entre les avocats et les internautes !;;https://www.facebook.com/Jurifiable-222680411236221/
424;Juritravail;;http://juritravail.com;Résoudre tous vos problèmes juridiques ;;http://www.facebook.com/Juritravail
1732;Welcome to the Jungle;Startups;http://www.welcometothejungle.co/;Le site pour travailler dans la tribu qui vous correspond;;https://www.facebook.com/welcomethisisthejungle
5374;Ludilabel;Startups;http://www.ludilabel.fr;Des jolies etiquettes nominatives pour identifier les vetements et objets des enfants et seniors evoluant en collectivite.;https://twitter.com/ludilabel;https://www.facebook.com/LudilabelFrance/
268;KeysMag.net;;https://keysmag.net;Avec ce joli porte-clés, vos clés sont facilement retrouvées.;;
4361;vizzboard;Startups;http://www.vizzboard.com;Avec vizzboard, jamais la création de tableaux de bord n'a été aussi facile;;http://www.facebook.com/pages/Vizzboard/993485627352626
19;Kudoz;;http://www.getkudoz.com/;Le Tinder des jobs : l'application mobile qui met le job de vos rêves à portée de main !;https://twitter.com/getkudoz;https://www.facebook.com/getkudoz
614;PopChef (Paris);;https://eatpopchef.com;Le plat du jour d'un chef, livré en 3 clics et 15 minutes;;
4809;SOLAIRE SERVICES;;http://www.solaireservices.fr;Dépannage et Aide Juridique dans les énergies renouvelables.;https://twitter.com/SolaireServices;https://www.facebook.com/SolaireServices/
4953;Luditop;;http://www.luditop.com;Comparateur de prix de jeux et de jouets - Trouvez, comparez, achetez.;;
102;Tictoque;;https://www.tictoque.com/;Recevez les ingredients le jour meme pour des recettes originales et des produits venant des producteurs locaux.;;
1929;Ubeeqo;Startups;http://www.ubeeqo.co.uk/;Ubeeqo provides a car just when you need it, in many different modes: carsharing, traditional rental and minicabs. Discover the new, alternative and cost-effective urban travel solutions with Ubeeqo!;https://twitter.com/UbeeqoUK;https://www.facebook.com/UbeeqoUK
1046;Shootailor;Startups;http://shootailor.com/;Une marketplace pour photographes amateurs au Japon;;
1412;TOFF;Startups;http://www.toffapp.co/fr;TOFF transforme votre téléphone en appareil photo jetable puis livre directement chez vous des tirages uniques.;;https://www.facebook.com/ToffApp/videos/1005007626227213/
376;SEO4Ajax;;http://www.seo4ajax.com/;SaaS permettant l'indexation des contenus de sites web s'appuyant sur des technologies comme le JavaScript ou l'Ajax.;https://twitter.com/seo4ajax;
2943;Woozjob;Startups;http://www.woozjob.com/fr;La première plateforme de recrutement en ligne qui vous offre un Welcome Bonus. Le recruteur ne paye qu'au succès soit 4% du salaire brut annuel de son nouveau talent. Le candidat reçoit sa prime allant jusqu'à 1.800€ ! Ca c'est Wooz...;https://twitter.com/woozjoboff;
500;Kameleoon;;http://www.kameleoon.com/;La référence de l'A/B testing et de la personnalisation;https://twitter.com/kameleoonrocks;
1789;Kantox;SME;http://www.kantox.com;Kantox is a pioneering firm in the FX industry, providing light and fresh air in an obscure, static market.;https://twitter.com/kantox;https://www.facebook.com/kantox/
794;Karos;;http://www.karos.fr;Covoiturez au quotidien, en toute simplicité;https://twitter.com/karos_fr;https://www.facebook.com/karos.fr
2594;Kazaram;Startups;https://www.kazaram.com/;Achetez, vendez et négociez des produits neufs ou d'occasions sur Kazaram.;;
217;Keecker;;http://www.keecker.com/;Le robot qui automatise votre maison!;https://twitter.com/keecker;https://www.facebook.com/pages/keecker/531231243573238?fref=ts
1866;Keepek;Startups;https://www.keepek.com/;Keepek simplifie la création des notes de frais professionnels et leurs remboursements.;;
545;KelChauffeur;;http://www.kelchauffeur.com;Comparateur de Chauffeurs Privés;;
413;KelDoc;;https://www.keldoc.com/;Trouvez un médecin près de chez vous et prenez rendez-vous;https://twitter.com/keldoc;https://www.facebook.com/keldocteur
65;Kelip's;;http://kelips.fr/;Réalisez vos devis d'assurance en quelques clics auprès des assureurs proches de chez vous !;https://twitter.com/Kelipsassurance;https://www.facebook.com/kelips.assurances
527;Kenweego;;http://www.kenweego.com/fr;Trouvez votre destination de week-end en fonction de vos dates, de votre budget et de vos envies!;https://twitter.com/kenweegoFR;http://www.facebook.com/kenweegovoyages
874;KISS Launcher;Startups;http://kisslauncher.com;Un launcher alternatif, simple et efficace, pour Android;https://twitter.com/benildeliotard;https://www.facebook.com/kisslauncher
584;Kitchen Trotter;Startups;http://www.kitchentrotter.com/;Transforme vos repas en voyages avec ses nouveaux ingrédients en marque propre distribués dans des mini-kits, près de chez-vous;https://twitter.com/KitchenTrotter;https://www.facebook.com/KitchenTrotter
502;KIWATCH;;http://www.kiwatch.com;KIWATCH, la vidéosurveillance qui remplace votre oeil et votre oreille quand vous êtes absent(e) et qui vous prévient en cas d'évènement anormal.;https://twitter.com/KiwatchLive;
574;LILO (kickstarter);;http://kck.st/1etDcnT;Avec Lilo, faîtes pousser des aromates très simplement chez vous !;;
1721;Oktal;SME;http://www.oktal.fr/en/;OKTAL is today a supplier of turnkey solutions for the biggest national and international ordering persons, among which AIRBUS, ENAC, RENAULT, PSA, DGA, VALEO, SNCF, KEOLIS, RATP, ALSTOM, and BOMBARDIER.;;
66;La Petite Tranche;;https://www.lapetitetranche.fr/;La charcuterie issue de producteurs en coffret et en abonnement;;
1063;La Press Tech;Media;http://lapresstech.co/;Where media meet digital and French Tech;https://twitter.com/LaPressTech;https://www.facebook.com/LaPressTech
1438;La Smartphonerie;Startups;http://lasmartphonerie.com;Le service sur mesure de réparation de smartphones !;https://twitter.com/LaSmartphonerie;https://www.facebook.com/pg/lasmartphonerie/reviews/?ref=page_internal
360;LaBonneOffre;;http://LaBonneOffre.fr;Sélectionnez les produits qui vous intéressent et soyez alerté par e-mail lorsqu'ils sont en promotions !;https://twitter.com/LaBonneOffre;https://www.facebook.com/LaBonneOffre
1937;Learnee;Startups;http://www.learneee.com/;Learneee is the discovery platform for Education. Courses, programs, workshops etc..  Find where to learn. ;;
243;LeCab;;http://www.lecab.fr;Réservez un Cab pour vos déplacements à Paris / région Parisienne;https://twitter.com/LeCab;https://www.facebook.com/LeCab
107;Les Mamans;;http://www.lesmamans.fr/;Facilitons la vie des mamans;;
598;Let's Meet - Viadeo;Startups;http://fr.viadeo.com/fr/mobile/letsmeet;De votre écran à la réalité il n'y a plus qu'un pas;;
6265;Liberty Rider ;Startups;http://www.liberty-rider.com/;Application mobile qui permet la détection de chute à moto. ;https://twitter.com/_libertyrider_;https://www.facebook.com/LibertyRiderApp
4005;Light4Events;Startups;http://www.light4events.fr;Mettez votre événement en couleurs !;http://twitter.com/light4events;http://www.facebook.com/light4events
639;LikeLunch;;http://www.likelunch.fr;Invitez des professionnels pour un déjeuner afin de networker plus simplement.;http://twitter.com/LikeLunch;http://www.facebook.com/LikeLunch
622;Likibu;;http://www.likibu.com/fr;Le 1er moteur de recherche spécialisé dans la location de vacances et la location de courte durée de particulier à particulier;https://twitter.com/_Likibu_fr;https://www.facebook.com/Likibu
2263;Lili Smart;Startups;http://www.lilismart.com;Solution d'assistance pour malade d'Alzheimer et leurs aidants;https://twitter.com/lilismart_fr;https://www.facebook.com/sharer/sharer.php?u=http://www.lilismart.com/
640;Lilo;;http://uselilo.org;Un moteur de recherche qui finance des projets sociaux et environnementaux !;https://twitter.com/uselilo;https://www.facebook.com/sharer/sharer.php?u=http%3A%2F%2Fwww.lilo.org%2Ffr%2F%3Fstartvideo%3Dtrue
1790;LinkFluence;Startups;http://linkfluence.com/en/;International social media monitoring, engagement & research solutions for brands and agencies ;http://twitter.com/linkfluence;https://www.facebook.com/LinkfluenceUk
497;Linksoft;;http://www.linksoft.fr;Une amélioration continue du management de la Santé et de la Sécurité au Travail.;https://twitter.com/LinksoftSST;
4482;ListeDeNaissance.me;Startups;https://listedenaissance.me/;Plateforme de création de liste de naissance sans limite d'enseigne avec option cagnotte.;https://twitter.com/naissanceme;https://www.facebook.com/listedenaissance
1675;Livre-moi(s);Startups;https://www.livre-mois.fr;Livre-moi(s), votre box de livre tous les mois !;https://twitter.com/@livremois;https://www.facebook.com/livremois
878;Login People;SME;http://www.loginpeople.com;Sécurisez vos accès à vos réseaux avec l'ADN numérique de vos équipements (tablette, smartphone ou PC). ;;
1224;Logixoft;Media;http://www.logixoft.com/fr-fr/index;Logiciels de surveillance et sécurité pour PC;https://twitter.com/logixoft;https://www.facebook.com/logixoft
4866;LOMDESS;Startups;http://www.lomdess.fr;LOMDESS propose un vaste catalogue de formations à distance directement disponibles sur tablettes.;http://twitter.com/lomdess;http://www.facebook.com/lomdess
1395;Lucca;Startups;http://www.lucca.fr/;Automatisez vos processus administratifs et RH;https://twitter.com/luccasoftware;
1791;Luckycycle;Startups;http://www.luckycycle.com;Luckycycle® is a new patented promotion method that will boost your sales & reward your loyal customers.;http://twitter.com/luckycycle;https://www.facebook.com/luckycycle543
312;LuckyLoc;;http://www.luckyloc.com/;Votre location de voiture ou utilitaire en aller simple à 1€ seulement !;https://twitter.com/luckyloc;https://www.facebook.com/luckyloc
5599;Plume Labs;;http://plumelabs.com;Le capteur qui vous aide à mieux respirer.;;
1751;SAS L2B;Startups;http://votremachine.com;Partage de matériels agricoles;https://twitter.com/votremachine;https://www.facebook.com/votremachine
979;Spark Labs;Startups;http://www.spark-labs.co;Coworking ecosystem for tech & media companies in New York;;
466;Make up line Paris;;https://www.makeupline.com/;Le Coaching Make up à domicile avec Make up line ! ;;
214;Rollkers (pré-lancement);;http://www.rollkers.com/;Marcher comme sur des roulettes;;https://www.facebook.com/rollkers
240;Streamwide - My Social Line;;http://www.streamwide.fr/produits-solutions/portfolio/joignabilit%C3%A9/my-social-line;Utilisez les réseaux sociaux pour stimuler le trafic vocal et fidéliser vos abonnés;https://twitter.com/StreamWIDE;http://www.facebook.com/pages/StreamWIDE/293354399828
2797;Voulez-vous parler Ltd;SME;http://www.voulezvousparler.com;Cours de langues pour particuliers et corporate. Traductions. ;https://twitter.com/voulezvousparle;https://www.facebook.com/Voulez-vous-parler-Language-training-634590399904102/
2245;Publishroom;Startups;http://www.publishroom.com/fr;Plateforme communautaire d'auto-édition;;http://www.facebook.com/PUBLISHROOM
2509;3DSHOP;Startups;http://the3dshopworld.com;Le spécialiste de l'impression 3D à Lyon;https://twitter.com/Contact_3DSHOP;https://www.facebook.com/pages/3D-SHOP/687582311354261
4588;ma-residence.fr;Startups;http://www.ma-residence.fr/;Le premier réseau social français d’échange et d’entraide entre voisins. L’objectif ? Se faciliter le quotidien et rendre la vie de quartier plus conviviale et solidaire.;https://twitter.com/maresidencefr;https://www.facebook.com/maresidencefr
339;Mapado;;http://www.mapado.com/;Trouvez une idée de sortie qui vous ressemble.;https://twitter.com/Mapado_com;https://www.facebook.com/MapadoFrance
179;Mazeberry ;Startups;http://www.mazeberry.com/;L'outil d'aide à la décision des annonceurs web ! La solution Mazeberry fournit analyse et recommandation pour améliorer vos performances e-marketing !;;
1826;MedicAnimal;SME;http://www.medicanimal.com;MedicAnimal.com™ is one of Europe's largest and most trusted online retailers of veterinary products and animal supplies.;;
1873;Migreat;Startups;http://www.migreat.com;Plateforme sociale et d'information pour immigrants en Europe;;
1794;Mirakl;Startups;http://www.mirakl.com;Online Marketplace Solutions provider | Mirakl enables B2C and B2B companies to create and operate their own online Marketplace |;;
1874;Mokee;Startups;http://fr.mokee.eu/;moKee is pure online brand that delivers affordable design nurseries to European parents;https://twitter.com/moKeestore;https://www.facebook.com/wearemokee
1875;Moteefe;Startups;https://www.moteefe.com;Sell your own customised clothing on social media and engage your digital community.;https://twitter.com/moteefe;https://www.facebook.com/moteefe
4768;MyArtisRich;Startups;http://myartisrich.com;la marketplace de tous les talents artistiques;https://twitter.com/myartisrich;https://www.facebook.com/French-Tech-Culture-Provence-723871007649088/
1797;Nexmo;Startups;http://www.nexmo.com;We provide innovative communication APIs that enable applications & enterprises to easily connect to customers via SMS & Voice wherever they are in the world.;https://twitter.com/Nexmo;
3523;Nuabee;Startups;https://www.nuabee.fr/;Solutions de reprise d'activité Cloud;;
313;Nuukik;;http://www.nuukik.com;Moteur de Recommandations Personnalisées Omnicanal;https://twitter.com/nuukik;https://www.facebook.com/Nuukik.co
1065;Ournia.co;Startups;http://www.ournia.co;Spotify de la musique arabe;;
1668;Owl;Startups;http://www.owl-appli.fr;Le Tinder des événements musicaux;;
5617;ParkMatch;Startups;http://www.parkmatch.eu/fr;ParkMatch propose le premier service de location de parking entre particuliers sans rencontre et sans installation sur le système d’ouverture existant ! ;https://twitter.com/parkmatch_app;https://www.facebook.com/parkmatchapp
2164;Phoceis;Startups;http://www.phoceis.com;Agence Mobile & Digital (Drive to Store & Digital in Store);;http://www.facebook.com/phoceis
2252;Placedesartisans.fr;Startups;http://placedesartisans.fr;Placedesartisans.fr accompagne les artisans  dans la transition numérique du bâtiment.;https://twitter.com/placedesartisan?lang=fr;https://www.facebook.com/placedesartisans.fr/?ref=bookmarks
1594;PredicSis;Startups;http://www.predicsis.com/;Augmente la performance Marketing à  partir de l’observation des comportements clients ;;
1660;Pretik.fr;Startups;http://pretik.fr;Prêt d'objets entre particuliers;https://twitter.com/PretikBoy;https://www.facebook.com/pretik
305;Safely;;http://safely.fr;Protégez vos travailleurs isolés !;https://twitter.com/Safely_Dati?lang=fr;
1881;Shareboat;Startups;http://www.shareboat.fr/en;ShareBoat is the leading peer-to-peer marketplace for boats rental in Europe.;;
1736;Simplifield;Startups;http://www.simplifield.com;Simplifield propose des solutions aux entreprises pour piloter leurs opérations Retail;;
1883;Skylads;;http://www.skylads.com/;Artificial Intelligence automation & optimisation software for programmatic media buyers.;;
3035;Squadata;Startups;http://www.squadata.net;Solutions de DataMarketing (reciblage publicitaire) pour tous.;http://twitter.com/squadata;http://www.facebook.com/squadata
5853;SYNDIC ONE;Startups;http://www.syndic-one.com/;1er syndic collaboratif dédié aux petites copropriétés;;
2446;TELEMEDECINE 360;Startups;http://www.telemedecine-360.com;Le 1er media dédié à la télémédecine ;https://twitter.com/TLMed360;https://www.facebook.com/telemedecine360/
355;Tinder;Startups;http://lespepitestech.com/;Un simple swipe suffit pour voter et encourager les Startups de La French Tech;https://twitter.com/lespepitestech;"https://www.facebook.com/v2.5/dialog/oauth?client_id=1785640541666183&amp;redirect_uri=http%3A//lespepitestech.com/fboauth/connect?destination=/&amp;display=popup&amp;scope=email"
1807;Tondo;Startups;http://www.tondo.is;Tondo is the premiere social network for the art world.;;
3083;TrainMe;Startups;https://trainme.co;TrainMe est la plateforme de cours de sport qui met en relation les professionnels du sport avec les particuliers;;
1808;Tramonex;Startups;http://www.tramonex.com;Transfers You Can Trust. We specialise in crossborder transfers for SMEs with a focus on efficiency and price transparency.;;
1887;Unisphere;Startups;http://www.unisphere.eu/;Unisphere is a web based application focused on improving collaborative teaching methods.;;
1457;Unooc;Startups;http://www.unooc.fr;Unooc est le 1er moteur de recherche des produits de santé : trouvez médicaments et parapharmacie, en ligne ou à côté de chez vous !;https://twitter.com/Unooc_fr;
6095;unstrap.me;Startups;http://www.unstrap.me;Libérez votre potentiel de bonheur !;https://twitter.com/i/moments/806247811759095809;
1888;Vabble;Startups;https://vabble.co/en-GB;1er site de recrutement en ligne basé sur les compétentes réelles pas sur le CV.;;
2028;Vesper;Startups;http://vespernow.com;Vesper est une application mobile qui vous permet de vous faire livrer vins et spiritueux en soirée.  #LyonFrenchTech;https://twitter.com/VesperNow;https://www.facebook.com/vespernow
1900;Vivastreet;Startups;http://www.vivastreet.com/;Vivastreet.co.uk is a free, classified ads site. It ranks among the top two largest in the UK and is ninth largest in the world.;http://twitter.com/vivastreet_fr;http://www.facebook.com/Vivastreet.fr
3509;WABY;Startups;http://waby.fr/;;;
5623;WebMy3D;Startups;http://www.WebMy3D.com;Avec WebMy3D digitalisez vos biens en 3D pour une commercialisation 3.0;;
1247;WEENAT;Startups;http://www.weenat.com;Capteurs connectés et alertes intelligentes pour agriculteurs;https://twitter.com/weenat_com;https://www.facebook.com/weenatcom/
3703;Wizaplace;Startups;http://www.wizaplace.com;Wizaplace est une plateforme SaaS clé en main de création de marketplaces, dédiées aux projets BtoB, BtoC, CtoC et plateformes d'intermédiation (type Uber, Aribnb...);https://twitter.com/Wizaplace;http://www.facebook.com/Wizaplace
1936;Women Tomorrow;Investment fund;http://www.womentomorrow.fr/;Women Tomorrow  est le 1er réseau professionnel féminin en ligne à offrir aux étudiantes et femmes actives un service de développement individuel.;http://twitter.com/;
2969;work4drones;Startups;http://www.work4drones.com;1ere marketplace en ligne pour les services de drones civils;;
3697;Workswin;Startups;http://workswin.com;Workswin est une nouvelle façon de travailler pour les créateurs et entrepreneurs. Chacun réalise ses idées, projets en trouvant de nouveaux collaborateurs.;https://twitter.com/WorkswinNetwork;https://www.facebook.com/workswin/
1889;xrapid;Startups;http://www.xrapid.com;xRapid is the first mobile app providing automatic diagnosis for a major disease.;https://twitter.com/xRapidDiagnosis;https://www.facebook.com/xRapid.biotechnology?fref=ts
777;meet me up;;http://www.meetmeup.fr;Des lieux et des évènements pour développer votre communauté;;
99;Neolid;;http://www.neolid.com/;Un mug sans couvercle;https://twitter.com/neolid1;https://www.facebook.com/Neolid1
6252;Opitrip;Startups;http://www.opitrip.com;Le 1er moteur de recherche de services aux voyageurs spécialisé dans les offres de la sharing economy;https://twitter.com/opitrip;https://www.facebook.com/opitrip
641;Spamenmoins;;https://www.spamenmoins.com/;Libérez à 100 % votre boite mail du spam;;
785;Tipimail;;https://fr.tipimail.com/;Tipimail est constitué d'une interface simple et intuitive pour suivre vos envois d'emails de service.;https://twitter.com/tipimail;https://www.facebook.com/tipimail
803;Valoro Path;;http://www.valoropath.com;Plateforme d'auto-évaluation des startups;;
6319;Teach Up;Startups;http://www.trial.teachup.com;Outil innovant de création et de diffusion de contenus e-learning;;
650;Neteven;;http://www.neteven.com/;Connectez- vous et vendez sur plus de 50 marketplaces à travers le monde. ;;
2752;Marketsport;Startups;http://www.marketsport.fr;Marketplace de sport;;http://www.facebook.com/marketsport.fr
3750;Media Rewards;Startups;https://www.media-rewards.com/;Media Rewards est une application web de crowdmarketing pour le retail : collecte de données, qualification, engagement, publicité par le consommateur, promotion, acquisition et fidélisation.;https://twitter.com/mediarewards;https://www.facebook.com/mediarewards
769;Memotrips;;https://www.memotrips.com;Memotrips révolutionne les carnets de voyage en les rendant mobiles, ludiques et sociaux.;https://twitter.com/memotrips;https://www.facebook.com/memotrips
1171;Merry Pixel;Startups;http://www.merrypixel.com;1ère application au monde qui sélectionne automatiquement les meilleures photos de votre smartphone.;https://twitter.com/MerryPixel;https://www.facebook.com/MerryPixel
548;MesDépanneurs.fr;;http://www.mesdepanneurs.fr;Première plate-forme de commande des interventions en dépannage domestique d'urgence en ligne;https://twitter.com/MesDepanneurs;https://www.facebook.com/mesdepanneurs.fr
6221;microDON;Startups;http://microdon.org;Pionnier des solutions de solidarité en entreprise avec L'ARRONDI;https://twitter.com/microdon_fr;https://www.facebook.com/microdon.collecte.de.dons?fref=ts
394;Midipile;;http://www.midipile.com;Promoteur de tendances Made in France;https://twitter.com/#!/MidiPileActu;http://www.facebook.com/pages/MidiPile/124301070992491
636;MIP Robotics SAS;;http://www.mip-robotics.com;MIP robotics développe des robots industriels innovants, faciles à utiliser et économiques.;;
482;Mirakl;;http://www.mirakl.com/;Leader des solutions logicielles de Marketplace;;
3125;Misterfox;Startups;https://www.misterfox.co;Un train en retard ? Soyez indemnisé;https://twitter.com/MisterfoxApp;https://www.facebook.com/misterfoxapp/
454;MisterJack;;http://misterjack.co;Le meilleur moyen de faire des playlists;http://twitter.com/hellomisterjack;
884;Mobibase;SME;http://www.mobibase.com;Creating Mobile TV and IPTV/OTT solutions;;
3577;Mon Super Voisin;Startups;http://www.monsupervoisin.fr/;Application de services et d'entraide entre particuliers;https://twitter.com/monsupervoisin;https://www.facebook.com/monsupervoisin/
801;Moneytis;;https://moneytis.com/;La solution la moins chère pour transférer de l'argent;;
733;Monsieur Mécano;;http://monsieurmecano.com/;Réservez un mécanicien mobile pour votre voiture. Une solution économique, transparente et pratique.;;
187;Montrafic;;http://www.montrafic.fr;Agence de référencement et de communication Web;https://twitter.com/actualiweb;https://www.facebook.com/montrafic?fref=ts
331;Mooltibox;;http://www.mooltibox.com;Solutions tout-en-un IT/Telecom simples d'utilisation pour les TPE/PME;;
3150;mountNpass;Startups;http://www.mountnpass.com;Le site du vélo et de la découverte;https://twitter.com/mountNpass;https://www.facebook.com/groups/nosplusbellessortiesvelo/
1405;Mutuelleanimaux.fr;Startups;http://www.mutuelleanimaux.fr;Comparateur d'assurances santé pour animaux de compagnie;https://twitter.com/MutuelleAnimaux;https://www.facebook.com/MutuelleAnimaux.fr
720;MY WALL;;http://my-wall.fr;MY WALL est une Marketplace dédiée aux artistes : peintre, illustrateur, photographe. Nous commercialisons des tableaux imprimés sur trois supports : Toile canvas, panneau en Plexiglas et panneau en ALuminium;https://twitter.com/MYWALL4?lang=fr;https://www.facebook.com/mywallcreationsetdecorations?fref=ts
518;Mycuistot;;http://www.mycuistot.fr;Plateforme de réservation de cuisiniers privés au quotidien !;https://twitter.com/Mycuistot;"https://www.facebook.com/mycuistot?ref=ts&#038;fref=ts"
3698;myElefant;Startups;http://pro.myelefant.com/;myElefant, The mobile marketing messaging platform enabling brands to easily design, send and track rich-content campaign;https://twitter.com/myElefant;
